"id","clave","descripcion"
"catalogos_materiales_peligrosos892","1671","FENOL SOLIDO"
"catalogos_materiales_peligrosos893","1672","CLORURO DE FENILCARBILAMINA"
"catalogos_materiales_peligrosos894","1673","FENILENDIAMINAS (o- m- p-)"
"catalogos_materiales_peligrosos895","1674","ACETATO FENILMERCURICO"
"catalogos_materiales_peligrosos896","1677","ARSENIATO DE POTASIO"
"catalogos_materiales_peligrosos897","1678","ARSENITO DE POTASIO"
"catalogos_materiales_peligrosos898","1679","CUPROCIANURO DE POTASIO"
"catalogos_materiales_peligrosos899","1680","CIANURO DE POTASIO"
"catalogos_materiales_peligrosos900","1683","ARSENITO DE PLATA"
"catalogos_materiales_peligrosos901","1684","CIANURO DE PLATA"
"catalogos_materiales_peligrosos902","1685","ARSENIATO DE SODIO"
"catalogos_materiales_peligrosos903","1686","ARSENITO DE SODIO EN SOLUCION ACUOSA"
"catalogos_materiales_peligrosos904","1687","AZIDA DE SODIO"
"catalogos_materiales_peligrosos905","1688","CACODILATO DE SODIO"
"catalogos_materiales_peligrosos906","1689","CIANURO DE SODIO"
"catalogos_materiales_peligrosos907","1690","FLUORURO DE SODIO"
"catalogos_materiales_peligrosos908","1691","ARSENITO DE ESTRONCIO"
"catalogos_materiales_peligrosos909","1692","ESTRICNINA o SALES DE ESTRICNINA"
"catalogos_materiales_peligrosos910","1693","GASES LACRIMÓGENOS SUBSTANCIA LÍQUIDA PARA LA FABRICACIÓN DE N.E.P."
"catalogos_materiales_peligrosos911","1694","CIANUROS DE BROMOBENCILO LIQUIDOS"
"catalogos_materiales_peligrosos912","1695","CLOROACETONA ESTABILIZADA"
"catalogos_materiales_peligrosos913","1697","CLOROACETOFENONA SOLIDA"
"catalogos_materiales_peligrosos914","1698","DIFENILAMINOCLOROARSINA"
"catalogos_materiales_peligrosos915","1699","DIFENILCLOROARSINA LIQUIDA"
"catalogos_materiales_peligrosos916","1700","VELAS LACRIMOGENAS"
"catalogos_materiales_peligrosos917","1701","BROMURO DE XILILO"
"catalogos_materiales_peligrosos918","1702","1122-TETRACLOROETANO"
"catalogos_materiales_peligrosos919","1704","DITIOPIROFOSFATO DE TETRAETILO"
"catalogos_materiales_peligrosos920","1707","TALIO COMPUESTO DE N.E.P."
"catalogos_materiales_peligrosos921","1708","TOLUIDINAS LIQUIDAS"
"catalogos_materiales_peligrosos922","1709","TOLUILEN-24-DIAMINA SOLIDA"
"catalogos_materiales_peligrosos923","1710","TRICLOROETILENO"
"catalogos_materiales_peligrosos924","1711","XILIDINAS LIQUIDAS"
"catalogos_materiales_peligrosos925","1712","ARSENIATO DE ZINC ARSENITO DE ZINC o MEZCLAS DE ARSENIATO Y ARSENITO DE ZINC"
"catalogos_materiales_peligrosos926","1713","CIANURO DE ZINC"
"catalogos_materiales_peligrosos927","1714","FOSFURO DE ZINC"
"catalogos_materiales_peligrosos928","1715","ANHIDRIDO ACETICO"
"catalogos_materiales_peligrosos929","1716","BROMURO DE ACETILO"
"catalogos_materiales_peligrosos930","1717","CLORURO DE ACETILO"
"catalogos_materiales_peligrosos931","1718","FOSFATO ACIDO DE BUTILO"
"catalogos_materiales_peligrosos932","1719","LIQUIDOS ALCALINO CAUSTICO N.E.P."
"catalogos_materiales_peligrosos933","1722","CLOROFORMIATO DE ALILO"
"catalogos_materiales_peligrosos934","1723","YODURO DE ALILO"
"catalogos_materiales_peligrosos935","1724","ALILTRICLOROSILANO ESTABILIZADO"
"catalogos_materiales_peligrosos936","1725","BROMURO DE ALUMINIO ANHIDRO"
"catalogos_materiales_peligrosos937","1726","CLORURO DE ALUMINIO ANHIDRO"
"catalogos_materiales_peligrosos938","1727","HIDROGENODIFLUORURO DE AMONIO SOLIDO"
"catalogos_materiales_peligrosos939","1728","AMILTRICLOROSILANO"
"catalogos_materiales_peligrosos940","1729","CLORURO DE ANISOILO"
"catalogos_materiales_peligrosos941","1730","PENTACLORURO DE ANTIMONIO LIQUIDO"
"catalogos_materiales_peligrosos942","1731","PENTACLORURO DE ANTIMONIO EN SOLUCION"
"catalogos_materiales_peligrosos943","1732","PENTAFLUORURO DE ANTIMONIO"
"catalogos_materiales_peligrosos944","1733","TRICLORURO DE ANTIMONIO"
"catalogos_materiales_peligrosos945","1736","CLORURO DE BENZOILO"
"catalogos_materiales_peligrosos946","1737","BROMURO DE BENCILO"
"catalogos_materiales_peligrosos947","1738","CLORURO DE BENCILO"
"catalogos_materiales_peligrosos948","1739","CLOROFORMIATO DE BENCILO"
"catalogos_materiales_peligrosos949","1740","HIDROGENODIFLUORUROS N.E.P."
"catalogos_materiales_peligrosos950","1741","TRICLORURO DE BORO"
"catalogos_materiales_peligrosos951","1742","TRIFLUORURO DE BORO Y ACIDO ACETICO COMPLEJO LIQUIDO DE"
"catalogos_materiales_peligrosos952","1743","TRIFLUORURO DE BORO Y ACIDO PROPIONICO COMPLEJO DE"
"catalogos_materiales_peligrosos953","1744","BROMO o BROMO EN SOLUCION"
"catalogos_materiales_peligrosos954","1745","PENTAFLUORURO DE BROMO"
"catalogos_materiales_peligrosos955","1746","TRIFLUORURO DE BROMO"
"catalogos_materiales_peligrosos956","1747","BUTILTRICLOROSILANO"
"catalogos_materiales_peligrosos957","1748","HIPOCLORITO  DE CALCIO SECO o DE HIPOCLORITO CALCICO EN MEZCLA  SECA con más de 39% de cloro activo (88% de oxígeno activo)"
"catalogos_materiales_peligrosos958","1749","TRIFLUORURO DE CLORO"
"catalogos_materiales_peligrosos959","1750","ACIDO CLOROACETICO EN SOLUCION"
"catalogos_materiales_peligrosos960","1751","ACIDO CLOROACETICO SOLIDO"
"catalogos_materiales_peligrosos961","1752","CLORURO DE CLOROACETILO"
"catalogos_materiales_peligrosos962","1753","CLOROFENILTRICLOROSILANO"
"catalogos_materiales_peligrosos963","1754","ACIDO CLOROSULFONICO (con o sin trióxido de azufre)"
"catalogos_materiales_peligrosos964","1755","ACIDO CROMICO EN SOLUCION"
"catalogos_materiales_peligrosos965","1756","FLUORURO CROMICO SOLIDO"
"catalogos_materiales_peligrosos966","1757","FLUORURO CROMICO EN SOLUCION"
"catalogos_materiales_peligrosos967","1758","OXICLORURO DE CROMO (CLORURO DE CROMILO)"
"catalogos_materiales_peligrosos968","1759","SOLIDO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos969","1760","LIQUIDO CORROSIVO N.E.P."
"catalogos_materiales_peligrosos970","1761","CUPRIETILENDIAMINA EN SOLUCION"
"catalogos_materiales_peligrosos971","1762","CICLOHEXENILTRICLOROSILANO"
"catalogos_materiales_peligrosos972","1763","CICLOHEXILTRICLOROSILANO"
"catalogos_materiales_peligrosos973","1764","ACIDO DICLOROACETICO"
"catalogos_materiales_peligrosos974","1765","CLORURO DE DICLOROACETILO"
"catalogos_materiales_peligrosos975","1766","DICLOROFENILTRICLOROSILANO"
"catalogos_materiales_peligrosos976","1767","DIETILDICLOROSILANO"
"catalogos_materiales_peligrosos977","1768","ACIDO DIFLUOROFOSFORICO ANHIDRO"
"catalogos_materiales_peligrosos978","1769","DIFENILDICLOROSILANO"
"catalogos_materiales_peligrosos979","1770","BROMURO DE DIFENILMETILO"
"catalogos_materiales_peligrosos980","1771","DODECILTRICLOROSILANO"
"catalogos_materiales_peligrosos981","1773","CLORURO FERRICO ANHIDRO"
"catalogos_materiales_peligrosos982","1774","EXTINTORES DE INCENDIOS CARGAS PARA líquidos corrosivos"
"catalogos_materiales_peligrosos983","1775","ACIDO FLUOROBORICO"
"catalogos_materiales_peligrosos984","1776","ACIDO FLUOROFOSFORICO ANHIDRO"
"catalogos_materiales_peligrosos985","1777","ACIDO FLUOROSULFONICO"
"catalogos_materiales_peligrosos986","1778","ACIDO FLUOROSILICICO"
"catalogos_materiales_peligrosos987","1779","ACIDO FORMICO"
"catalogos_materiales_peligrosos988","1780","CLORURO DE FUMARILO"
"catalogos_materiales_peligrosos989","1781","HEXADECILTRICLOROSILANO"
"catalogos_materiales_peligrosos990","1782","ACIDO HEXAFLUOROFOSFORICO"
"catalogos_materiales_peligrosos991","1783","HEXAMETILENDIAMINA EN SOLUCION"
"catalogos_materiales_peligrosos992","1784","HEXILTRICLOROSILANO"
"catalogos_materiales_peligrosos993","1786","MEZCLA DE ACIDO FLUORHIDRICO Y ACIDO SULFURICO"
"catalogos_materiales_peligrosos994","1787","ACIDO YODHIDRICO"
"catalogos_materiales_peligrosos995","1788","ACIDO BROMHIDRICO"
"catalogos_materiales_peligrosos996","1789","ACIDO CLORHIDRICO"
"catalogos_materiales_peligrosos997","1790","ACIDO FLUORHIDRICO EN SOLUCION con más de 60% ácido fluorhídrico"
"catalogos_materiales_peligrosos998","1790","ACIDO FLUORHIDRICO EN SOLUCION con no más de 60% ácido fluorhídrico"
"catalogos_materiales_peligrosos999","1791","HIPOCLORITOS EN SOLUCION"
"catalogos_materiales_peligrosos1000","1792","MONOCLORURO DE YODO"
"catalogos_materiales_peligrosos1001","1793","FOSFATO ACIDO DE ISOPROPILO"
"catalogos_materiales_peligrosos1002","1794","SULFATO DE PLOMO con más de 3% de ácido libre"
"catalogos_materiales_peligrosos1003","1796","ACIDO NITRANTE (ACIDO MIXTO) MEZCLA DE con más de 50% ácido nítrico"
"catalogos_materiales_peligrosos1004","1796","ACIDO NITRANTE (ACIDO MIXTO) MEZCLA DE con no más de 50% ácido nítrico"
"catalogos_materiales_peligrosos1005","1798","ACIDO NITROCLORHIDRICO"
"catalogos_materiales_peligrosos1006","1799","NONILTRICLOROSILANO"
"catalogos_materiales_peligrosos1007","1800","OCTADECILTRICLOROSILANO"
"catalogos_materiales_peligrosos1008","1801","OCTILTRICLOROSILANO"
"catalogos_materiales_peligrosos1009","1802","ACIDO PERCLORICO con un máximo de 50% en masa de ácido"
"catalogos_materiales_peligrosos1010","1803","ACIDO FENOLSULFONICO LIQUIDO"
"catalogos_materiales_peligrosos1011","1804","FENILTRICLOROSILANO"
"catalogos_materiales_peligrosos1012","1805","ÁCIDO FOSFÓRICO EN SOLUCIÓN"
"catalogos_materiales_peligrosos1013","1806","PENTACLORURO DE FOSFORO"
"catalogos_materiales_peligrosos1014","1807","PENTÓXIDO DE FÓSFORO (ANHIDRIDO FOSFÓRICO)"
"catalogos_materiales_peligrosos1015","1808","TRIBROMURO DE FOSFORO"
"catalogos_materiales_peligrosos1016","1809","TRICLORURO DE FOSFORO"
"catalogos_materiales_peligrosos1017","1810","OXICLORURO DE FOSFORO"
"catalogos_materiales_peligrosos1018","1811","HIDROGENODIFLUORURO DE POTASIO"
"catalogos_materiales_peligrosos1019","1812","FLUORURO DE POTASIO SOLIDO"
"catalogos_materiales_peligrosos1020","1813","HIDROXIDO DE POTASICO SOLIDO"
"catalogos_materiales_peligrosos1021","1814","HIDROXIDO DE POTASICO EN SOLUCION"
"catalogos_materiales_peligrosos1022","1815","CLORURO DE PROPIONILO"
"catalogos_materiales_peligrosos1023","1816","PROPILTRICLOROSILANO"
"catalogos_materiales_peligrosos1024","1817","CLORURO DE PIROSULFURILO"
"catalogos_materiales_peligrosos1025","1818","TETRACLORURO DE SILICIO"
"catalogos_materiales_peligrosos1026","1819","ALUMINATO DE SODIO EN SOLUCION"
"catalogos_materiales_peligrosos1027","1823","HIDROXIDO DE SODIO SOLIDO"
"catalogos_materiales_peligrosos1028","1824","HIDROXIDO DE SODIO EN SOLUCION"
"catalogos_materiales_peligrosos1029","1825","MONOXIDO DE SODIO"
"catalogos_materiales_peligrosos1030","1826","ACIDO NITRANTE (ACIDO MIXTO) AGOTADO MEZCLA DE con más de 50% ácido nítrico"
"catalogos_materiales_peligrosos1031","1826","ACIDO NITRANTE (ACIDO MIXTO) AGOTADO MEZCLA DE con no más de 50% ácido nítrico"
"catalogos_materiales_peligrosos1032","1827","CLORURO ESTANICO ANHIDRO"
"catalogos_materiales_peligrosos1033","1828","CLORUROS DE AZUFRE"
"catalogos_materiales_peligrosos1034","1829","TRIOXIDO DE AZUFRE ESTABILIZADO"
"catalogos_materiales_peligrosos1035","1830","ACIDO SULFURICO con más de 51% de ácido"
"catalogos_materiales_peligrosos1036","1831","ACIDO SULFURICO FUMANTE"
"catalogos_materiales_peligrosos1037","1832","ACIDO SULFURICO AGOTADO"
"catalogos_materiales_peligrosos1038","1833","ACIDO SULFUROSO"
"catalogos_materiales_peligrosos1039","1834","CLORURO DE SULFURILO"
"catalogos_materiales_peligrosos1040","1835","HIDROXIDO DE TETRAMETILAMONIO EN SOLUCION"
"catalogos_materiales_peligrosos1041","1836","CLORURO DE TIONILO"
"catalogos_materiales_peligrosos1042","1837","CLORURO DE TIOFOSFORILO"
"catalogos_materiales_peligrosos1043","1838","TETRACLORURO DE TITANIO"
"catalogos_materiales_peligrosos1044","1839","ACIDO TRICLOROACETICO"
"catalogos_materiales_peligrosos1045","1840","CLORURO DE ZINC (CINC)  EN SOLUCION"
"catalogos_materiales_peligrosos1046","1841","ALDEHIDATO AMONICO"
"catalogos_materiales_peligrosos1047","1843","DINITRO-o-CRESOLATO AMONICO SOLIDO"
"catalogos_materiales_peligrosos1048","1845","DIOXIDO DE CARBONO SOLIDO (HIELO SECO)"
"catalogos_materiales_peligrosos1049","1846","TETRACLORURO DE CARBONO"
"catalogos_materiales_peligrosos1050","1847","SULFURO DE POTASICO HIDRATADO con un mínimo de 30% de agua de cristalización"
"catalogos_materiales_peligrosos1051","1848","ACIDO PROPIONICO con no menos de 10% o menor de 90% de ácido en masa"
"catalogos_materiales_peligrosos1052","1849","SULFURO DE SODIO HIDRATADO con un mínimo de 30% de agua"
"catalogos_materiales_peligrosos1053","1851","MEDICAMENTO LIQUIDO TOXICO N.E.P."
"catalogos_materiales_peligrosos1054","1854","BARIO ALEACIONES PIROFORICAS DE"
"catalogos_materiales_peligrosos1055","1855","CALCIO PIROFORICO o CALCIO ALEACIONES PIROFORICAS DE"
"catalogos_materiales_peligrosos1056","1856","TRAPOS GRASIENTOS"
"catalogos_materiales_peligrosos1057","1857","DESECHOS TEXTILES HUMEDOS"
"catalogos_materiales_peligrosos1058","1858","HEXAFLUOROPROPILENO  (GAS REFRIGERANTE R 1216)"
"catalogos_materiales_peligrosos1059","1859","TETRAFLUORURO DE SILICIO COMPRIMIDO"
"catalogos_materiales_peligrosos1060","1860","FLUORURO DE VINILO ESTABILIZADO"
"catalogos_materiales_peligrosos1061","1862","CROTONATO DE ETILO"
"catalogos_materiales_peligrosos1062","1863","COMBUSTIBLE PARA MOTORES DE TURBINA DE AVIACION"
"catalogos_materiales_peligrosos1063","1865","NITRATO DE n-PROPILO"
"catalogos_materiales_peligrosos1064","1866","RESINA SOLUCIONES DE inflamables"
"catalogos_materiales_peligrosos1065","1868","DECABORANO"
"catalogos_materiales_peligrosos1066","1869","MAGNESIO o ALEACIONES DE MAGNESIO con más de 50% de magnesio en recortes gránulos o tiras"
"catalogos_materiales_peligrosos1067","1870","BOROHIDRURO DE POTASICO"
"catalogos_materiales_peligrosos1068","1871","HIDRURO DE TITANIO"
"catalogos_materiales_peligrosos1069","1872","DIOXIDO DE PLOMO"
"catalogos_materiales_peligrosos1070","1873","ACIDO PERCLORICO con más de 50% pero no más de 72% en masa de ácido"
"catalogos_materiales_peligrosos1071","1884","OXIDO BARICO"
"catalogos_materiales_peligrosos1072","1885","BENCIDINA"
"catalogos_materiales_peligrosos1073","1886","CLORURO DE BENCILIDENO"
"catalogos_materiales_peligrosos1074","1887","BROMOCLOROMETANO"
"catalogos_materiales_peligrosos1075","1888","CLOROFORMO"
"catalogos_materiales_peligrosos1076","1889","BROMURO DE CIANOGENO"
"catalogos_materiales_peligrosos1077","1891","BROMURO DE ETILO"
"catalogos_materiales_peligrosos1078","1892","ETILDICLOROARSINA"
"catalogos_materiales_peligrosos1079","1894","HIDROXIDO FENILMERCURICO"
"catalogos_materiales_peligrosos1080","1895","NITRATO FENILMERCURICO"
"catalogos_materiales_peligrosos1081","1897","TETRACLOROETILENO"
"catalogos_materiales_peligrosos1082","1898","YODURO DE ACETILO"
"catalogos_materiales_peligrosos1083","1902","FOSFATO ACIDO DE DIISOOCTILO"
"catalogos_materiales_peligrosos1084","1905","ACIDO SELENICO"
"catalogos_materiales_peligrosos1085","1906","LODOS ACIDOS"
"catalogos_materiales_peligrosos1086","1907","CAL SODADA con más de 4% de hidróxido SODIO"
"catalogos_materiales_peligrosos1087","1908","CLORITOS EN SOLUCION"
"catalogos_materiales_peligrosos1088","1910","OXIDO DE CALCIO"
"catalogos_materiales_peligrosos1089","1911","DIBORANO  COMPRIMIDO"
"catalogos_materiales_peligrosos1090","1912","MEZCLAS DE CLORURO DE METILO Y CLORURO DE METILENO"
"catalogos_materiales_peligrosos1091","1913","NEON LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1092","1914","PROPIONATOS DE BUTILO"
"catalogos_materiales_peligrosos1093","1915","CICLOHEXANONA"
"catalogos_materiales_peligrosos1094","1916","ETER 22'-DICLORODIETILICO"
"catalogos_materiales_peligrosos1095","1917","ACRILATO DE ETILO ESTABILIZADO"
"catalogos_materiales_peligrosos1096","1918","ISOPROPILBENCENO"
"catalogos_materiales_peligrosos1097","1919","ACRILATO DE METILO ESTABILIZADO"
"catalogos_materiales_peligrosos1098","1920","NONANOS"
"catalogos_materiales_peligrosos1099","1921","PROPILENIMINA ESTABILIZADA"
"catalogos_materiales_peligrosos1100","1922","PIRROLIDINA"
"catalogos_materiales_peligrosos1101","1923","DITIONITO CALCICO (HIDROSULFITO CALCICO)"
"catalogos_materiales_peligrosos1102","1928","BROMURO DE METILMAGNESIO EN ETER ETILICO"
"catalogos_materiales_peligrosos1103","1929","DITIONITO  POTASICO (HIDROSULFITO POTASICO)"
"catalogos_materiales_peligrosos1104","1931","DITIONITO DE ZINC (CINC) (HIDROSULFITO DE CINC)"
"catalogos_materiales_peligrosos1105","1932","CIRCONIO DESECHOS DE"
"catalogos_materiales_peligrosos1106","1935","CIANURO EN SOLUCION N.E.P."
"catalogos_materiales_peligrosos1107","1938","ACIDO BROMOACETICO"
"catalogos_materiales_peligrosos1108","1939","OXIBROMURO DE FOSFORO"
"catalogos_materiales_peligrosos1109","1940","ACIDO TIOGLICOLICO"
"catalogos_materiales_peligrosos1110","1941","DIBROMODIFLUOMETANO"
"catalogos_materiales_peligrosos1111","1942","NITRATO DE AMONIO con un máximo de 02% del material combustible incluyendo cualquier substancia orgánica expresada en equivalente de carbono con exclusión de cualquier otra substancia añadida"
"catalogos_materiales_peligrosos1112","1944","FÓSFOROS   DE    SEGURIDAD    (en estuches cartones o cajas)"
"catalogos_materiales_peligrosos1113","1945","FÓSFOROS DE CERA ""VESTA"""
"catalogos_materiales_peligrosos1114","1950","AEROSOLES"
"catalogos_materiales_peligrosos1115","1951","ARGON LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1116","1952","MEZCLA DE OXIDO DE ETILENO Y DIOXIDO DE CARBONO con un máximo de 9% de óxido de etileno"
"catalogos_materiales_peligrosos1117","1953","GAS COMPRIMIDO TOXICO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1118","1954","GAS COMPRIMIDO INFLAMABLE N.E.P."
"catalogos_materiales_peligrosos1119","1955","GAS COMPRIMIDO TOXICO N.E.P."
"catalogos_materiales_peligrosos1120","1956","GAS COMPRIMIDO N.E.P."
"catalogos_materiales_peligrosos1121","1957","DEUTERIO COMPRIMIDO"
"catalogos_materiales_peligrosos1122","1958","12-DICLORO-1122-TETRAFLUORETANO (GAS REFRIGERANTE R 114)"
"catalogos_materiales_peligrosos1123","1959","11-DIFLUORETILENO (GAS REFRIGERANTE R 1132ª)"
"catalogos_materiales_peligrosos1124","1961","ETANO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1125","1962","ETILENO"
"catalogos_materiales_peligrosos1126","1963","HELIO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1127","1964","MEZCLA DE HIDROCARBUROS GASEOSOS COMPRIMIDOS N.E.P."
"catalogos_materiales_peligrosos1128","1965","MEZCLA DE HIDROCARBUROS GASEOSOS LICUADOS N.E.P."
"catalogos_materiales_peligrosos1129","1966","HIDROGENO LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1130","1967","INSECTICIDA GASEOSO TOXICO N.E.P."
"catalogos_materiales_peligrosos1131","1968","INSECTICIDA GASEOSO N.E.P."
"catalogos_materiales_peligrosos1132","1969","ISOBUTANO"
"catalogos_materiales_peligrosos1133","1970","CRIPTON LIQUIDO REFRIGERADO"
"catalogos_materiales_peligrosos1134","1971","METANO COMPRIMIDO o GAS NATURAL COMPRIMIDO con alta proporción de metano"
"catalogos_materiales_peligrosos1135","1972","METANO LIQUIDO REFRIGERADO o GAS NATURAL LIQUIDO REFRIGERADO con alta proporción de metano"
"catalogos_materiales_peligrosos1136","1973","MEZCLAS DE CLORODIFLUOMETANO Y CLOROPENTAFLUORETANO de punto de ebullición constante con alrededor de 49% de clorodifluometano (GAS REFRIGERANTE R 502)"
"catalogos_materiales_peligrosos1137","1974","CLORODIFLUOBROMOMETANO (GAS REFRIGERANTE R 12B1)"
